DirectorID,EXECID,execCIK
207403,13482,NA
341999,27017,NA
485688,40105,NA
1702739,51400,NA
207415,24775,NA
1072190,41858,NA
1299268,49844,NA
1302133,46354,NA
207406,23396,NA
1131009,51398,NA
207409,10913,NA
537310,43378,NA
486183,46355,NA
1299279,47945,NA
1299269,51399,NA
207412,15378,NA
537306,41860,NA
511406,49845,NA
1076820,41859,NA
512147,30637,NA
512205,32331,NA
452728,28925,NA
322224,22224,NA
322219,25801,NA
322213,24164,NA
512144,30636,NA
326876,27318,NA
322217,25800,NA
322225,22225,NA
326877,27319,NA
334112,28086,NA
206300,23873,NA
206293,19539,NA
206298,23872,NA
1337108,55049,NA
887694,37319,NA
345369,29463,NA
345018,15517,NA
345332,14269,NA
1193872,42783,NA
1193871,45540,NA
1872760,55050,NA
373632,26255,NA
1306612,50588,NA
345321,19516,NA
345361,33878,NA
535010,33877,NA
593709,55048,NA
488463,47014,NA
345311,27650,NA
205917,24945,NA
205981,09303,NA
205971,17385,NA
493816,21937,NA
205969,17386,NA
493819,29655,NA
320134,19981,NA
320121,06945,NA
320146,19984,NA
320137,19982,NA
549402,34171,NA
320147,19983,NA
320119,19980,NA
205711,19393,NA
496897,33421,NA
205685,24931,NA
205692,14588,NA
205699,21542,NA
205681,19395,NA
205703,17367,NA
334558,28317,NA
205687,27032,NA
333141,28964,NA
204292,20618,NA
204290,20617,NA
204291,20619,NA
204289,20616,NA
496080,29901,NA
323781,19413,NA
323796,23502,NA
334393,28288,NA
324023,13417,NA
323766,19414,NA
271035,25259,NA
323770,21269,NA
205119,26173,NA
205058,14983,NA
205057,11410,NA
205103,26172,NA
205123,26174,NA
501597,34660,NA
740335,34656,NA
332601,34979,NA
740337,40540,NA
501601,34659,NA
740336,36210,NA
332606,34980,NA
1449925,48389,NA
2169307,58251,NA
1449930,48387,NA
1449926,48388,NA
1449927,48390,NA
1188119,56530,NA
1449929,48392,NA
343821,32479,NA
348123,37387,NA
205263,20824,NA
452886,30765,NA
517459,30764,NA
205210,26119,NA
1864086,59621,NA
205208,20823,NA
1483249,48764,NA
205193,20821,NA
57332,14315,NA
57367,35797,NA
607835,37239,NA
57352,30934,NA
747931,55933,NA
42731,30674,NA
552197,42132,NA
1090613,49992,NA
42711,34165,NA
42706,22574,NA
42881,30672,NA
1111625,59075,NA
593472,36256,NA
1318890,57086,NA
747835,48237,NA
42886,30673,NA
851029,48678,NA
1536146,50539,NA
489448,30820,NA
1807928,53064,NA
446466,09000,NA
598487,36124,NA
1308518,57122,NA
598492,36125,NA
207905,15381,NA
547480,31924,NA
207907,25366,NA
604076,48117,NA
180849,24369,NA
201011,35065,NA
482144,37578,NA
207767,24368,NA
534390,32445,NA
207751,22456,NA
1074808,37579,NA
334615,28390,NA
530436,32446,NA
324757,20052,NA
324762,25431,NA
324767,20053,NA
324763,25432,NA
324768,24254,NA
498497,30087,NA
324765,26532,NA
324761,25430,NA
321145,25300,NA
342775,28518,NA
321148,25301,NA
321146,25303,NA
498872,30132,NA
321151,25302,NA
492695,39939,NA
275499,33431,NA
334068,33432,NA
492696,39940,NA
492694,33433,NA
595305,48287,NA
1089651,51891,NA
1999913,57348,NA
63327,21396,NA
1201264,48286,NA
1089654,48285,NA
544609,44953,NA
63427,25664,NA
106376,25665,NA
63317,21395,NA
63322,19627,NA
740356,46572,NA
646599,46571,NA
1134065,59233,NA
34855,21475,NA
34862,23374,NA
1654243,54916,NA
34857,30918,NA
1125746,44620,NA
34860,13019,NA
606911,40079,NA
34856,13020,NA
33991,16801,NA
1707396,58562,NA
1108191,49620,NA
487182,41535,NA
487175,36646,NA
1017063,47776,NA
34854,29399,NA
333952,40657,NA
491468,40656,NA
333953,40660,NA
220094,13138,NA
220110,25110,NA
220011,07407,NA
220103,17036,NA
334534,28378,NA
220003,07406,NA
220107,23963,NA
220111,25111,NA
328657,27391,0001247588
456837,32399,0001320998
599637,34762,NA
326589,25919,0001249295
326592,25922,NA
328656,27390,0001247587
830039,36687,NA
326591,25921,NA
545842,35710,NA
545845,35711,NA
640505,40758,NA
599415,53865,NA
546051,56312,NA
545838,50349,NA
545846,34264,NA
654929,43818,NA
1941735,59270,NA
1254061,49811,NA
207768,26979,NA
207648,23661,NA
498159,39883,NA
207651,23660,NA
207645,15372,NA
1472154,46943,NA
29688,41267,NA
485202,29143,NA
1109297,48654,NA
485912,37125,NA
485937,46944,NA
204766,20805,NA
333032,27641,NA
606702,45497,NA
204765,20804,NA
485914,32573,NA
516269,37124,NA
204767,26053,NA
206320,16449,NA
333189,27677,NA
488376,29308,NA
206322,23430,NA
488578,31672,NA
1714085,58088,NA
35323,02693,NA
204047,29097,NA
773281,36877,NA
1112082,42499,NA
35251,02684,NA
534457,46871,NA
35245,20984,NA
882672,43868,NA
35253,25979,NA
35210,30893,NA
35240,29096,NA
485186,48596,NA
35215,25980,NA
35243,02695,NA
207250,35763,NA
499146,35760,NA
499222,35758,NA
207252,35762,NA
499129,35759,NA
207232,35761,NA
346838,35756,NA
640098,35757,NA
274349,03832,NA
276056,19872,NA
499450,30160,NA
276057,19873,NA
276072,23475,NA
276052,19871,NA
276061,22482,NA
271228,26221,NA
271223,19153,NA
484927,48834,NA
271222,19152,NA
484830,45619,NA
271234,21904,NA
604787,37690,NA
271231,21903,NA
484746,32536,NA
1389294,46950,NA
204681,10940,NA
607038,49114,NA
491769,29606,NA
1389295,56472,NA
491739,33465,NA
342402,25241,NA
1198476,46949,NA
491754,31516,NA
604827,44274,NA
452927,29228,NA
452892,32852,NA
204493,26017,NA
488125,35198,NA
204484,23147,NA
204443,12494,NA
623053,40903,NA
204489,24448,NA
548856,44273,NA
204464,23190,NA
535468,37130,NA
204435,03425,NA
204431,26019,NA
885053,35833,NA
204426,12477,NA
204430,21049,NA
535224,45751,NA
51001,03829,NA
1117186,43908,NA
499705,32707,NA
51026,19874,NA
534219,43907,NA
50956,22492,NA
334241,28162,NA
608031,35240,NA
1476377,57806,NA
592822,16245,NA
50996,03831,NA
56356,24924,NA
50976,17539,NA
88111,29519,NA
537104,41867,NA
486390,46952,NA
537103,41865,NA
537101,41862,NA
271110,26420,NA
333844,27963,NA
489594,31579,NA
489604,19494,NA
505827,34248,NA
505647,34249,NA
505834,37928,NA
505847,45658,NA
1688002,50838,NA
2177439,58023,NA
552571,48891,NA
735095,55267,NA
1688004,50839,NA
552563,48892,NA
1805899,58024,NA
505866,47170,NA
455516,34246,NA
1532404,47372,NA
550476,39873,NA
206302,18927,NA
206287,05583,NA
322673,31096,NA
206292,23386,NA
1668546,55012,NA
488564,14966,NA
206288,12079,NA
2162064,58175,NA
1309937,44275,NA
208043,31037,NA
208046,31035,NA
208037,31036,NA
208091,31034,NA
483936,34021,NA
208027,34020,NA
327923,24321,NA
270857,01780,NA
484779,32454,NA
537105,18505,NA
484908,32456,NA
332950,32455,NA
2306646,59418,NA
1090702,59416,NA
1090751,59409,NA
1090708,59405,NA
1125706,59415,NA
887717,59412,NA
1090703,59404,NA
1631055,59406,NA
2141115,59413,NA
328250,25846,NA
455859,30719,NA
455862,30720,NA
515450,36693,NA
328248,25168,NA
328245,18036,NA
830178,40652,NA
328251,27374,NA
347623,28724,NA
220176,22483,NA
499983,30168,NA
499986,30169,NA
310332,36303,NA
220174,11890,NA
34725,16262,NA
34803,24522,NA
2040690,59554,NA
1853290,55937,NA
15326,16261,NA
66491,30862,NA
332690,27536,NA
2108938,59555,NA
34810,20760,NA
1299915,55936,NA
1824054,55013,NA
549043,46956,NA
34726,24523,NA
1206772,43948,NA
1008555,37136,NA
59216,16659,NA
1193709,55014,NA
59181,37135,NA
59266,18617,NA
59796,03841,NA
59281,23102,NA
1884884,51188,NA
43436,29203,NA
2039904,56626,NA
488691,49359,NA
883519,56625,NA
43511,24440,NA
50746,31233,NA
536408,32708,NA
205979,17427,NA
205982,19289,NA
205986,23336,NA
892909,39874,NA
205974,23335,NA
765838,58176,NA
1697397,54173,NA
333996,28468,NA
205976,23334,NA
1126297,49116,NA
1126286,58177,NA
200101,21490,NA
1141018,44276,NA
333222,27685,NA
877927,37139,NA
204930,18928,NA
484794,31223,NA
204938,21276,NA
204947,24485,NA
204925,06457,NA
204944,23298,NA
484798,29107,NA
204940,14801,NA
326327,07789,NA
1053585,40617,NA
326331,27264,NA
142260,07788,NA
36600,34817,NA
495832,35744,NA
207352,35745,NA
207351,35743,NA
599178,40351,NA
344027,28454,NA
344015,28453,NA
332717,23976,NA
332720,27073,NA
500909,32009,NA
591759,33843,NA
548246,36109,NA
893675,40350,NA
332719,27074,NA
332718,19559,NA
551395,33834,NA
220791,05610,NA
220790,22030,NA
498309,36063,NA
627915,36062,NA
220787,23668,NA
1203630,56495,NA
59496,18889,NA
1473819,58205,NA
1391813,49159,NA
764355,47418,NA
59506,14846,NA
59927,29767,NA
1385069,54271,NA
1014765,51005,NA
535986,45850,NA
535987,42742,NA
59521,16805,NA
205203,26415,NA
326114,21911,NA
205201,24843,NA
494177,33953,NA
622386,38804,NA
205199,17042,NA
205206,24842,NA
334227,28151,NA
599046,37971,NA
445675,35668,NA
328611,47917,NA
599032,35666,NA
599034,40052,NA
621445,49810,NA
599033,35667,NA
599052,47916,NA
1306274,46318,NA
36733,24598,NA
6121,41349,NA
16015,41350,NA
1322548,46364,NA
556635,35350,NA
36739,39929,NA
33533,31043,NA
7870,27990,NA
33534,26182,NA
326525,12462,NA
333031,27647,NA
326534,20731,NA
326524,25010,NA
326574,24015,NA
326573,16284,NA
220646,19165,NA
334500,28320,NA
220638,24913,NA
220644,21360,NA
220643,19164,NA
220640,23729,NA
220641,27094,NA
494534,41411,NA
206251,34252,NA
347986,34260,NA
347977,34258,NA
334285,34254,NA
347984,34261,NA
334283,34256,NA
334282,34253,NA
491018,34257,NA
805627,39923,NA
326893,34471,0001190569
326895,34469,0001190571
326892,34743,0001266374
533914,39922,NA
38811,16957,NA
38916,03558,NA
540577,40114,NA
1535293,56803,NA
1108550,44653,NA
540579,40115,NA
38956,21480,NA
1203580,44651,NA
1127920,44652,NA
490890,36655,NA
336301,34780,NA
548766,34781,NA
548765,34782,NA
490892,34784,NA
204678,20623,NA
204675,20621,NA
204677,20622,NA
335713,17568,NA
321794,05607,NA
321788,13503,NA
321785,06214,NA
321796,24128,NA
508377,30578,NA
456774,32410,NA
327927,07749,NA
200705,14148,NA
516818,32409,NA
456779,30748,NA
327922,18160,NA
516816,34867,NA
203897,12467,NA
203904,24483,NA
1286077,45569,NA
220559,24011,NA
499560,32247,NA
220553,19206,NA
441800,28807,NA
220574,26705,NA
220545,21912,NA
220510,19205,NA
205874,24771,NA
205883,26662,NA
205867,11062,NA
205876,26661,NA
205844,23403,NA
205871,02951,NA
348812,13535,NA
456749,42885,NA
489421,33489,NA
332996,25036,NA
1459945,58333,NA
489432,33490,NA
1674074,55135,NA
1096991,47072,NA
1379771,47073,NA
332998,25037,NA
1270585,44032,NA
320771,29989,NA
497125,29991,NA
320775,29990,NA
546985,33491,NA
55811,21560,0001210413
455626,29256,0001272186
55851,15615,NA
55801,23191,0001204587
55836,14614,0001210417
55831,16750,0001210415
205906,26096,NA
777885,54953,NA
624044,41195,NA
205905,26095,NA
1123122,44631,NA
205900,20874,NA
488993,35671,NA
1077998,45729,NA
205903,23135,NA
1187924,51387,NA
1124346,58571,NA
205901,23134,NA
489033,32649,NA
1081821,43189,NA
625056,39849,NA
489044,32648,NA
1050864,49033,NA
63537,13109,NA
63522,11312,NA
63542,05615,NA
63532,11313,NA
512649,49889,NA
512663,49898,NA
1070671,49899,NA
1663558,50324,NA
831384,50325,NA
2037261,56250,NA
512651,49896,NA
512646,49890,NA
1070737,50326,NA
333322,27607,NA
204457,09602,NA
204429,24558,NA
204445,20591,NA
204423,21169,NA
204376,09600,NA
485886,29272,NA
450755,39761,NA
497453,34278,NA
894487,49532,NA
2020450,56715,NA
2020447,56718,NA
1588920,56716,NA
497467,34279,NA
1782709,56714,NA
2020457,58509,NA
497472,34280,NA
532240,34282,NA
490962,39905,NA
271598,13139,NA
271601,21914,NA
488707,39906,NA
1056077,39904,NA
488701,33502,NA
488575,17044,NA
488563,29303,NA
271604,23711,NA
271600,26010,NA
599812,48816,NA
206553,12631,NA
206519,23731,NA
206522,21803,NA
206554,21802,NA
516579,32229,NA
375553,32228,NA
597692,37419,NA
331186,28906,NA
46571,34186,NA
325062,15128,NA
325063,17906,NA
336105,28202,NA
492805,29649,NA
1083585,40963,NA
1598442,50603,NA
206400,21918,NA
1349053,47042,NA
206405,26510,NA
371458,54392,NA
206409,24028,NA
336110,28203,NA
206394,19507,NA
206407,25182,NA
1880128,58264,NA
443790,29648,NA
544324,35598,NA
1635079,50604,NA
206408,19506,NA
1625125,54393,NA
205478,17229,NA
200299,19623,NA
205484,19624,NA
205479,11608,NA
493261,29750,NA
205486,17231,NA
205474,24886,NA
1537066,47934,NA
601751,47935,NA
1092899,49830,NA
370050,43349,NA
1140339,43351,NA
205204,20391,NA
334023,28025,NA
205241,21539,NA
493157,31695,NA
205200,21540,NA
342179,31694,NA
626435,39249,NA
548257,33504,NA
372098,29717,NA
205189,18454,NA
336216,28441,NA
274233,22468,NA
274230,22466,NA
274231,22467,NA
495131,29833,NA
272854,31270,NA
221367,26545,NA
274668,26706,NA
274671,23820,NA
495404,31272,NA
274665,23818,NA
274688,20041,NA
495128,29832,NA
456765,50535,0001260887
39486,29056,0001195225
456770,30928,0001289488
534111,40922,0001385101
595478,37184,0001449506
534110,50536,0001385102
39246,10666,0001195223
456763,40923,0001289406
39476,10661,0001195178
39456,10664,0001195216
270609,24036,NA
333854,27935,NA
545640,40083,NA
545639,46868,NA
491892,36870,NA
493903,36652,NA
333988,36650,NA
497274,36649,NA
493900,36653,NA
549839,36651,NA
328799,60257,NA
205831,07071,NA
205830,37524,NA
205858,26049,NA
205861,26050,NA
205847,23263,NA
205842,23264,NA
511554,33505,NA
205852,24539,NA
498180,37660,NA
498172,37659,NA
270395,37661,NA
493965,31262,NA
332879,22721,NA
332888,22722,NA
545224,33515,NA
497449,31260,NA
336223,28254,NA
493964,31261,NA
591413,19793,NA
332887,23947,NA
546649,39815,NA
332878,25189,NA
41881,30315,NA
1126922,55348,NA
1349673,55352,NA
1402430,55350,NA
1976464,56525,NA
2170578,56526,NA
1295172,55345,NA
1349652,55342,NA
54367,18957,NA
201799,29586,NA
55967,26430,NA
333851,22329,NA
54377,14422,NA
450607,29587,NA
204895,03529,NA
325237,33510,NA
595945,34755,NA
2292993,59077,NA
327114,27351,NA
595943,40619,NA
327106,04601,NA
327101,12118,NA
1903017,57517,NA
453849,30657,NA
1108374,52996,NA
595941,36680,NA
1268105,55942,NA
327121,22891,NA
487263,32348,NA
346849,24865,NA
181509,35427,NA
346847,24864,NA
590204,41280,NA
1825429,54208,NA
346851,31410,NA
346850,26418,NA
541483,33520,NA
342921,31409,NA
346848,27862,NA
346846,24863,NA
276087,35428,NA
220573,25055,NA
220590,16762,NA
220596,21988,NA
540763,32523,NA
489708,31380,NA
604494,35086,NA
489691,32522,NA
327266,19950,NA
327281,19953,NA
453977,28961,NA
327280,19952,NA
220108,08316,NA
220119,26607,NA
220102,26606,NA
334170,28140,NA
334175,28141,NA
1119677,49555,NA
1117454,49563,NA
499346,49558,NA
890349,49556,NA
334353,49553,NA
1274114,49554,NA
349974,46555,NA
349741,46554,NA
884618,54645,NA
346751,46557,NA
200365,19667,NA
206951,15474,NA
206996,24050,NA
207008,24051,NA
206978,24049,NA
334559,28379,NA
538092,33884,NA
487095,37146,NA
487097,33881,NA
202719,33886,NA
271224,26368,NA
271210,25710,NA
832875,37587,NA
271205,25709,NA
271239,26367,NA
856320,37586,NA
536960,32459,NA
603566,35824,NA
1763040,51308,NA
1650450,55254,NA
1061096,41087,NA
1316069,48875,NA
1907428,56706,NA
488388,43114,NA
1061094,43115,NA
1709674,51307,NA
1384475,54781,NA
1681424,55253,NA
1696083,48876,NA
1741779,58497,NA
275302,32310,NA
780008,40621,NA
448122,32311,NA
275303,32312,NA
275300,32309,NA
53307,24426,NA
501629,29320,NA
544838,33523,NA
53257,27692,NA
53297,31282,NA
40226,41278,NA
1371418,49120,NA
40281,05748,NA
40331,23036,NA
620075,45806,NA
1194145,47378,NA
55111,14332,NA
485982,56480,NA
602392,50955,NA
40371,29298,NA
56187,20921,NA
56172,20920,NA
56207,20923,NA
206225,32854,NA
485448,36782,NA
204424,14357,NA
485411,31012,NA
204418,18653,NA
53871,24429,NA
204441,20906,NA
485407,35651,NA
53981,18564,NA
485462,31013,NA
540723,35650,NA
489955,29398,NA
333421,27793,NA
489942,29397,NA
205144,23934,NA
205139,22711,NA
483141,55015,NA
891538,49642,NA
492129,49643,NA
1121489,47377,NA
534627,46230,NA
334349,41276,NA
1765783,51402,NA
492124,44648,NA
270796,25576,NA
205845,26562,NA
205835,15500,NA
205838,15501,NA
205837,21973,NA
492007,33526,NA
205839,15499,NA
326340,27278,NA
594070,40685,NA
326329,22740,NA
762941,36406,NA
1056406,40684,NA
445734,30526,NA
445717,30525,NA
505713,36407,NA
326350,22739,NA
513331,46964,NA
1589059,57838,NA
485447,40914,NA
1126393,50519,NA
485444,30915,NA
485449,32557,NA
592904,54242,NA
485436,35151,NA
830064,37147,NA
1534776,48659,NA
1015657,55949,NA
628080,50742,NA
628077,42967,NA
1302291,56645,NA
541406,39509,NA
491396,36000,NA
642783,39508,NA
491323,30018,NA
491302,30019,NA
620777,36001,NA
535608,33529,NA
221336,04399,NA
208039,20087,NA
628084,58413,NA
220010,21619,NA
547768,31911,NA
499018,31912,NA
1314321,57897,NA
484910,30863,NA
837908,45557,NA
1262717,50242,NA
1383586,48760,NA
532768,40967,NA
204065,27520,NA
1480123,50609,NA
204062,35150,NA
332687,27521,NA
204058,24480,NA
888947,42591,NA
498605,45556,NA
1855611,55079,NA
1531892,55080,NA
1256881,47043,NA
204074,32558,NA
330143,35963,NA
496735,35960,NA
330142,35962,NA
1389203,49121,NA
34918,17000,NA
1478199,58181,NA
34914,05993,NA
1680582,50515,NA
443713,14717,NA
34915,31146,NA
1280152,45808,NA
34922,31147,NA
535616,35698,NA
333132,05155,NA
333130,15861,NA
333133,25637,NA
333131,05154,NA
330189,40484,NA
330172,40483,NA
330186,40485,NA
494860,31812,NA
205456,08338,NA
1114377,44285,NA
2203281,58182,NA
496362,31813,NA
205468,08341,NA
205659,11386,NA
54297,23115,NA
53947,16667,NA
56602,17264,NA
54002,16668,NA
51876,24722,NA
51711,06012,NA
334060,28050,NA
51731,23326,NA
51791,19243,NA
334061,28051,NA
51701,21262,NA
205224,26625,NA
271914,19438,NA
491329,19440,NA
271934,24061,NA
271812,21766,NA
360041,31570,NA
271924,19439,NA
271936,24062,NA
1114521,45843,NA
205094,17157,NA
1084488,49149,NA
334070,28054,NA
1311607,47411,NA
205121,17158,NA
205105,23366,NA
536476,32712,NA
1323486,58199,NA
1079384,56493,NA
546317,33442,NA
206817,30262,NA
602646,33441,NA
206816,30261,NA
548446,32000,NA
1300533,45931,NA
333205,14199,NA
626649,35825,NA
1068250,41376,NA
1074895,42881,NA
333195,04256,NA
831808,41379,NA
1076960,41377,NA
1076961,41378,NA
270097,25882,NA
270092,18189,NA
270090,17515,NA
497018,29916,NA
497014,29915,NA
270095,25881,NA
270376,08441,NA
330262,34688,NA
607278,34863,NA
329994,34691,NA
457281,34690,NA
34173,15973,NA
755337,52635,NA
1077867,48592,NA
1514998,48593,NA
34179,21047,NA
1087028,55848,NA
484100,50434,NA
1533990,57773,NA
34168,18296,NA
182136,15480,NA
272241,25364,NA
272228,21978,NA
598824,39454,NA
206332,28682,NA
625480,35482,NA
206358,28684,NA
220100,12383,NA
490715,33541,NA
270586,21359,NA
650891,38686,NA
270584,21358,NA
270581,21357,NA
270606,25387,NA
270580,17406,NA
270600,24086,NA
485708,30929,NA
485983,33703,NA
56066,20958,NA
56036,10572,NA
56086,24529,NA
105732,35834,NA
205229,17034,NA
205232,24902,NA
207344,13859,NA
496872,29900,NA
11226,13860,NA
207353,26784,NA
621435,35445,NA
207348,24957,NA
496968,32258,NA
207350,13858,NA
496990,33549,NA
885409,35446,NA
496868,29899,NA
486432,56016,NA
1118534,50572,NA
60186,14707,NA
1702740,57869,NA
486426,45531,NA
60116,16634,NA
60041,19408,NA
206138,26078,NA
1118418,47003,NA
486016,29289,NA
483318,37188,NA
203820,37185,NA
203814,37189,NA
883257,37154,NA
330516,17026,NA
590262,35867,NA
330519,23906,NA
330518,21932,NA
330512,11537,NA
455416,28986,NA
203412,22952,NA
455595,34838,NA
203411,01936,NA
203408,19692,NA
1877980,57519,NA
61757,22507,NA
1882483,53014,NA
61767,18197,NA
453569,30686,NA
1130597,43695,NA
203321,25787,NA
444355,28937,NA
203309,20732,NA
220449,34367,NA
624923,35909,NA
220447,34365,NA
220448,34366,NA
455917,57111,NA
270091,57106,NA
326220,21039,NA
206230,21040,NA
206228,23427,NA
205033,22812,NA
490679,29448,NA
205062,26446,NA
205051,22815,NA
205060,23907,NA
892431,39878,NA
490688,29449,NA
205061,25178,NA
328732,30681,NA
487785,30684,NA
328731,30682,NA
328794,30683,NA
1091779,49400,NA
2000174,56648,NA
205355,36130,NA
205354,36132,NA
1121556,41443,NA
606861,35375,NA
548244,41440,NA
206690,29631,NA
605984,36014,NA
1129895,42968,NA
334416,29633,NA
552596,35376,NA
1123256,42969,NA
206680,29634,NA
545647,25565,NA
206740,29635,NA
206143,49394,NA
1472961,47594,NA
206731,29630,NA
1055666,51346,NA
506566,48324,NA
982514,48318,NA
510579,48322,NA
1055667,48321,NA
345030,20197,NA
345071,19209,NA
345023,28426,NA
49596,17651,NA
49591,17650,NA
272244,18044,NA
272253,23909,NA
272249,18045,NA
272255,23908,NA
272327,22481,NA
320773,27160,NA
320885,27159,NA
272251,19915,NA
888956,40794,NA
33113,20938,NA
35976,24460,NA
553976,40795,NA
204125,36762,NA
35975,36761,NA
533768,43839,NA
1812166,55794,NA
33104,02521,NA
204123,50393,NA
1280919,48557,NA
1286742,50392,NA
31474,05740,NA
630056,42421,NA
592828,55795,NA
1281219,58052,NA
533770,40796,NA
543178,39921,NA
765126,49681,NA
270833,24890,NA
483001,44365,NA
444402,29482,NA
543176,35641,NA
1638664,51080,NA
743947,58650,NA
1251844,44366,NA
1460006,55090,NA
344821,31710,NA
335454,31713,NA
497574,31709,NA
345915,10120,NA
626715,40166,NA
346076,10081,NA
1384291,55016,NA
489262,35225,NA
489192,30933,NA
1880507,55017,NA
489165,29293,NA
206274,10501,NA
802242,37152,NA
1384476,57090,NA
831809,57089,NA
536493,35224,NA
1297390,49122,NA
206271,18795,NA
23569,05823,NA
23508,16559,NA
1687869,55255,NA
453387,50341,NA
551415,35384,NA
71381,24949,NA
489719,43117,NA
453386,32713,NA
1266996,48525,NA
513106,45311,NA
2103395,56501,NA
453427,49160,NA
453426,35706,NA
1291292,56499,NA
452517,47420,NA
2172412,58206,NA
453043,14542,NA
23548,39898,NA
535998,56500,NA
23526,29708,NA
333949,34933,NA
333948,34692,NA
504636,34693,NA
493144,34694,NA
